Timestamp,o pana e sitelen.,"sitelen li tan ala tan ma ilo kulupu? (ni li ken: ilo Discord, lipu Facebook, ilo Telegram, ilo YouTube).
tan la sina o sona e ni: seme li pana e sitelen lon tenpo seme?",o pana e nasin tawa sitelen lon ma,ni li tan ma seme?,ni li tan tenpo seme?,seme li sitelen e ni? o pana e nimi ona lon ma,tan li lon la o pana e nasin tan pi sitelen ni,sitelen li tan seme li lon nasin seme?,ni li tan tenpo seme?,seme li sitelen e ni? o pana e nimi ona,o pana e sitelen Lasina pi sitelen ni. nimi li lon poki nimi la o pana e kalama nimi.,sina wile toki ante la o toki!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variants used,,other variations
1/5/2025 14:44:57,https://drive.google.com/open?id=1NopeI_kvaGmUCzllyi8HvH5LMNXpUXLk,ala (no),,,,,https://liputawa.wordpress.com/2024/05/08/lipu-8-tan-jan-ke-tami/,"Personal writing (journal, postcard, etc.)",5/8/2024,jan Ke Tami,"ijo vivi o!

sina toki pona a e nasin pi pali moku. nasin wan la, mi sama: mi pana e palisa pan tawa telo sewi. mi lili e kili. mi pana e kili e telo kili awa poki seli.

ni li pini la, mi wan e moku kili e moku pan. taso ni li pali tu! kin la, ni li jaki e poki tu! mi ken ala ken pali wan e moku!? ken aaa!

telo kili kin li ken seli e pan. a, lon la, telo pi mute pona o lon. lon la, tenpo li kama ante. taso pali li kama lili. ni li tan lpu sinna. pona a!

pali seme li suli seme lon sina? tan seme la ale li wile e pali? a, mi moku pona. sina kin o moku pona e kala e kala ala. kala li jaki tawa mi

jan Ke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 4 times.
Long pi is used 2 times.
Long tawa is used 2 times",,"Mixed Stacking and scaling.
Latin in cartouche.
Nasin Sitelen Kalama is used."
1/5/2025 14:46:17,https://drive.google.com/open?id=1Rt3NT4G90LQ3ayqUttzJ_TT9oOLqfdYL,ala (no),,,,,https://liputawa.wordpress.com/2024/05/09/lipu-2-tan-jan-simiman/,"Personal writing (journal, postcard, etc.)",3/9/2024,jan Simiman,"jan Mateja o!

tenpo pini a la. lipu sina li kama lon mi. ona li pona e pilin mi. taso sama sina la, mi sitelen ala lon tenpo. sama ala sina la, mi sitelen ala lon tenpo suli! tenpo la, mi sona ala e ijo toki. pona la, mi sitelen lon tenpo ni!

mi wile toki e kulupu pali mi. pali mi li pona a tawa mi tan ni: mi kama e wawa kepeken palii musi.

taso ike kin li lon. tenpo sike pini la, jan sin li kama loon tomo pali. ona l lawa ike e kulupu mi, li sona ala e jan, li sona ala pali mi, li weka e jan pona mute.

tenpo wan la, mi kama e tenpo musi lon tomo pali la, jan ale o musi o pilin pona.
taso jan ike li pakala li pini e musi. tan pakala sul la, ona l weka tan tomo pali mi. tenpo lon la, ona li lawa e tomo ante tu lon kulupu sama.

tenpo poka la, lawa sin li kama. ona li ke ala. n li pona a tawa mi. wile mi li ni: lawa pi pali sinna li ike ala kin

jan Simiman li sitelen

([sitelen pi sinpin lipu la] mun li lon ma Koninken)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 3 times.
Long pi is used 1 times.",,"Mixed Stacking and scaling.
Nasin Sitelen Kalama is used.
Interpunct is used."
1/5/2025 14:48:03,https://drive.google.com/open?id=1-uLT8J9mju1oiG460L5_luFbW1XhOHUu,ala (no),,,,,https://liputawa.wordpress.com/2024/05/10/lipu-9-tan-jan-ke-tami/,"Personal writing (journal, postcard, etc.)",5/10/2024,jan Ke Tami,"(pipi li mu tawa sina, li wile e suwi lon pilin sina.

toki sina pi lipu pini la, sina stelen e toki ni lon len suli: [kulupu tonsi o wawa lon ale] ale o awen toki wawa e ni!)

ijo pona o!

sina wile seli pi poki wan la, sina kama ala kama sona e ni:
ijo li awen lon insa poki, li jaki e poki la, mi wile weka e jaki tan poki la, ni li wile e pali.

taso mi awen kepeken nasin ni. pali moku en pal pi weka jaki li ijo tu li lon tenpo tu

mi kin li pali e sitelen lon kulupu. kulupu li wile kama sna e nasin sitelen pi ma Nijon. ni li suli ala tawa mi, taso tenpo kulupu sitelen li pona. mi sitelen e kijetesantakalu mi pi sijelo ante

mi wile kama sona tawa e sitelen mi. mi sona lili ni. taso mi wile pona wawa lon ni.

(ilo mi li kama ken ala sitelen a)

mi namako ala e lawa mi. nasa ni li tan nasin mije kulupu anu seme? namako ni li wile a e tepo la mi aen wile ala namako e lawa. aso namako en kule en iijo ante li ken suwi mute.

olin. mi Ke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 3 times.
Long pi is used 8 times.
Long tawa is used 1 times.",,"Mixed Stacking and scaling.
Nasin Sitelen Kalama is used.
Long pi underlines cartouche."
1/5/2025 14:50:00,https://drive.google.com/open?id=1Kmgkxsk_y7E3aXabinbx3qSnp02AecBQ,ala (no),,,,,https://liputawa.wordpress.com/2024/05/11/lipu-open-tan-jan-siwa/,"Personal writing (journal, postcard, etc.)",5/11/2024,jan Siwa,"tenpo sike pini luka luka tu wan la, mi lon ma ni

toki!

mi jan Siwa. mi sin lon kulupu pi lipu tawa la, mi toki e mi. kin, mi wile sona e sina.

tomo mi li lon ma Monako. jan luka l lon ona:
nanpa wan: jan M li olin mi
nanpa tu: jan P li jan pona pi jan M. ona tu li kama sona lon tomo sama
nanpa tu wan: jan J li jan lili. tenpo sike tu la, ona li lon
nanpa tu tu: jan L li jan lili lili. ona li awen loon tenpo mun pini luka wan taso
nanpa luka li mi

pona tawa sina. Siwa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 3 times.
Long pi is used 1 times.",,"Mixed Stacking and scaling.
Nasin Sitelen Kalama is used.
Long pi underlines cartouche.
Su cartouche shortening is used.
""jan pona"" is lexically combined."
1/5/2025 14:51:14,https://drive.google.com/open?id=1crXbV9FyxwWHlmVCtHC1lo_SsA-dzhxy,ala (no),,,,,https://liputawa.wordpress.com/2024/05/12/lipu-10-tan-jan-ke-tami/,"Personal writing (journal, postcard, etc.)",5/12/2024,jan Ke Tami,"(waso li mu tawa sina, li wile e suwi lon pilin sina)

jan pona o, ike tu li lon!

ike nanpa wan la, mi pana ala e lipu tawa sina lon tenpo suli

ike nanpa tu la, sina jan pi ma Silolo la, sina…………. sona ala sona e jan Anton pi ma Silolo?
a a a a a a a

pilin mi la, jan mute li toki pi musi ni. jan p ma sina li pilin seme lon kalama kulupu ni pi ma sina?

tenpo pi sina suli la, tomo pi suli seme li pona?
sina awen ala awen wile lon tomo nena?

mi sona ala e tomo pi wile mi. tomo mi li lili li ken pona… taso ona li pona ala pona suli?

ma mi kin li nasa tenpo, li kama ken lon ma suli wan anu ma suli ante.
taso ni li tan utala suli nanpa tu la, mi sna ala e wile sina, e pilin pona sina lon ijo pi utala ni

sina wile e toki pi nasa nin tan mi la, mi ken pana lon lipu kama.

mi Ke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 3 times.
Long pi is used 10 times.
Long tawa is used 5 times.
Reverse long v ala v is used 1 time.
Extended taso is used 1 time.",,"Mixed Stacking and scaling.
Nasin Sitelen Kalama is used.
Long pi underlines cartouche.
Su cartouche shortening is used.
""jan pona"" is lexically combined."
1/5/2025 14:52:20,https://drive.google.com/open?id=1DxmAp94E04PIjN_5Qh7nGmbDq0HkDYAw,ala (no),,,,,https://liputawa.wordpress.com/2024/05/13/lipu-5-tan-ijo-vivi/,"Personal writing (journal, postcard, etc.)",5/13/2024,ijo vivi,"sina Ke o! nanpa majuna mi li kama suli. jan ale pi kulupu mi li kepeken nnanpa tawa sona ni. jan li majuna seme? anpa jan li kama suli la, ona li kama e musi

kulupu jan mi la, jan ante ni li lon: tepo mi pi nanpa majuna li lon la, tenpo ona li poka. tenpo tu ni li pka la, musi tu kin li poka la, pona.

musi nanpa wan la, kulupu li tawa toomo. tomo li pana e mku, li namako a tan ni: soweli a li lon. mi moku la, soweli suw li lon poka ale – li ama lape, li lukin e ma pi poka ttomo, li kepeken jan tawa supa, li suwi aaaaa

musi nanpa tu la, mi tawa tmo pi musi ni: ma nasa pi nena mute li lon. sike li lon poka pen. lupa l lon pka pini. mi o pana e sike tawa lupa kepeken palisa. pana wali li lupa li sike la, mi mute li wile la, poona kin. pana pi mute a la, ike.

suno nasa ni li lon ma musi ni. supa en sewi li pmeja. siijelo pi ma musi l suno wawa li kule wawa. sitelen li lon poka ale. ona kin li wawa lon suno lon kule.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 5 times.
Long pi is used 6 times.
Lotus ""majuna"" is used 3 times.
Skew ""ante"" is used 1 time.
Emitters ""kepeken"" is used 3 times.
Soffits ""tomo"" is used 3 times.
Heart ""wile"" is used 1 time.
Pepper ""namako"" is used 1 time.",,"Mixed Stacking and scaling.
Nasin Sitelen Kalama is used.
Interpunct is used."
1/5/2025 14:53:31,https://drive.google.com/open?id=1_yKMoNxH1taf3DEGJAoPvQ7nwTsBV1lU,ala (no),,,,,https://liputawa.wordpress.com/2024/05/14/lipu-4-tan-jan-mateja/,"Personal writing (journal, postcard, etc.)",5/14/2024,jan Mateja,"jan pona o!

lipu tawa sina li kule wawa la, mi kin li pana e sitelen pi kule wawa. laso telo li pona tawa pilin mi.

lipu tawa pini la, sina toki e lipu lili mani. ona pi toki pona li kama ala kama lon tenpo ni? mi wile jo e ona.

sina toki e ante toki pi sitelen musi, e pali suli. pali ni li ken pona tawa mi. taso tenpo mute la mi wile pali e ijo suli la mi pali ala li pali e ijo ante mut pi wile ala. ni li ken ike tan ni: mi wile pali e ijo mute, li wile pona tawa jan ante. taso mi pali lon poka pi ja ante la, ni li pona e pali mi. kulupu li pona.

sina en ijo Vivi li toki e pali moku. ona li wile e poki wan taso la, pona wawa. nasin ante la, mi tu e kili e kasi, li pana e ona lon lipu kiwen, lon ilo pi kon seli. kili en kasi o kama kiwen ala, o kama pimeja lili. ni kin li wile e pali lli, li pona. kili mute li ken pona tawa uta lon nasin ni. mi pana e moku tawa jan ante la, mi pilin pona a!

mi Mateja li pana e wile pona tawa sina Ke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 5 times.
Long pi is used 6 times.
Skew ""ante"" is used 1 time.",,"Mixed Stacking and scaling.
Nasin Sitelen Kalama is used.
Interpunct is used."
1/5/2025 14:55:08,https://drive.google.com/open?id=16DS-PRVlQDrr-_OC5qHv2y3F8Y-lUguQ,ala (no),,,,,https://liputawa.wordpress.com/2024/05/15/lipu-2-tan-jan-siwa/,"Personal writing (journal, postcard, etc.)",5/15/2024,jan Siwa,"toki, jan Ke Tami o!

mama pi olin mi li jo e tenpo sike mute mute mute luka. ni la, kulupu mama suli li tawa ma A, li musi. ma A la, nena mute en kasi mute li lon.

ike la, kasi mute li moli tan ni:
ma mama li kama seli. telo lili taso li kama tan sewi.
kasi li ken ala moku e telo mute, li ken ala utala e pipi. pipi li moku e kasi.

kulupu li tawa lon nasin musi. nasin ni li lon sewi, li lon poka ma ala. kepeken nasin ni la, mi lon poka pi lipu kasi. ma li weka. ni la, mi pilin monsuta lili. taso, ale li pona.

pona tawa sina a. tan jan Siwa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 4  times.
Long pi is used 2 times.
Long tawa is used 3 times.",,"Stacking and scaling is not used.
Nasin Sitelen Kalama is used.
Su cartouche shortening is used."
1/5/2025 14:56:37,https://drive.google.com/open?id=1lRyioJ49zTFPJ2XGP_LUfkgYyM8uukUJ,ala (no),,,,,https://liputawa.wordpress.com/2024/05/16/lipu-11-tan-jan-ke-tami/,"Personal writing (journal, postcard, etc.)",5/16/2024,jan Ke Tami,"jan Siwa o! toki a!

lipu sina li pona. ona li toki e ma la, mi kin li wile toki e ma.

mi kama suli la, ma poka ale la, jan li lupa e ma, li kama jo e kiwen pimeja, li weka e ko mute, li kulupu e ko ale, li kama e nena sin kepeken ko ale. kiwen ni la, seli en wawa li ken kama. pali ni li ike li moli e jan mute. seli pi kiwen pimeja li jaki e kon. ni la, jan li kama pini lon tenpo pi mi suli. taso, nena li awen.

jan li pana e ijo suli lon nena la, jan ale li ken awen sona e tenpo pi pali ike. ike ala tawa mi. taso jan lawa la, ijo ni o lon sitelen ale kin pi ma mi. pona ala tawa mi. mi en jan poka mi en jan toki mi ale ale, ijo ni li ike tawa lukin. o lukin e ona lon lipu ni!

jan Ke li pana e lipu tawa.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 4 times.
Long pi is used 4 times.
Circle-check ""oke"" is used.",,"Mixed Stacking and scaling is used.
Nasin Sitelen Kalama is used."
1/5/2025 14:58:56,https://drive.google.com/open?id=1mcoWa_FEw3-Oz9jkWT7M3rNvN6IJxcnQ,ala (no),,,,,https://liputawa.wordpress.com/2024/05/17/lipu-12-tan-jan-ke-tami/,"Personal writing (journal, postcard, etc.)",5/17/2024,jan Ke Tami,"jan lipu mi o

laso telo li pona tawa sina la, mi kin li pana e lipu laso a

lipu lili mani pi toki pona li lon ala. sina wile e jo e ona – a mi kin. taso mi o pali e ona. ike la, mi sona ala e ijo wan: sitelen seme o lon ona aaaa!? mi wile pali e ona. o toki e ijo ken pi toki pona

lon la, sina sitelen e ijo pona pi lipu lili mani. taso ona li ijo mi, li ken wawa ala tawa kulupu.

a, ilo pi kon seli la, mi sona ala e nasin. sina pana e kili e kasi lon insa la, ni taso li pona ala pona moku? seme a? kili seme li pona lon ni?
mi pana e ijo pan taso!

o lukin e kala pona
lon lipu ni.
ona li tawa a

jan Ke li pana tawa jan Mateja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 2 times.
Long pi is used 4 times.",,"Mixed Stacking and scaling is used.
Nasin Sitelen Kalama is used."
1/5/2025 15:00:35,https://drive.google.com/open?id=15LC9Xvey7TsPxRnlRzQ_p8IsP-I4Uzsr,ala (no),,,,,https://liputawa.wordpress.com/2024/05/20/lipu-5-tan-jan-mateja/,"Personal writing (journal, postcard, etc.)",5/20/2024,jan Mateja,"jan Pilipu o!

lipu sina li musi pona tawa mi. sina pana e ona tawa ma mama mi. mi kin li wile musi lon tenpo mute. mi esun e lipu sitelen ni tan ni: kasi loje ni li suwi tawa lukin mi. kin, ona li kasi pona nanpa wan pi mama mije mi. taso lipu li tawa sina.

mama mije mi li kama suli lon ma nena Akowi, li tawa mute lon nena lon tenpo pini. ma ni li lon ma Tosi, li lon poka pi ma Osalasi. ona li awen ala lon ma ni tan olin. taso jan sama ona mute li awen. sike suno lon la, mi wile tawa ma Akowi kin.

sina wile e ni la, mi tu li ken toki pona lon ma sina. o awen pona.

mi jan Mateja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 3 times.
Long pi is used 1 time.",,"Mixed Stacking and scaling is used.
Nasin Sitelen Kalama is used."
1/5/2025 15:02:06,https://drive.google.com/open?id=1tBWF7ncca-SjRD-KkRBPIrDpX24aB0S3,ala (no),,,,,https://liputawa.wordpress.com/2024/05/21/liupu-13-tan-jan-ke-tami/,"Personal writing (journal, postcard, etc.)",5/21/2024,jan Ke Tami,"o pilin: jan li pana e sina lon insa tomo, li pini e lupa. sina ken ala weka! ijo nasa mute li lon poka sina. seme la, sina ken weka? nasin li seme a!?

ni li ike ala ike tawa sina, li lon ala lon wile sina? o sona: mi la, ni li musi a!

mi wile open e lupa la, mi wile e ilo open la, ilo li lon poki la, poki li pini la, mi wile alasa e nimi open ona la, mi wile lukin e lipu la, lipu li nasa la, mi wile alasa e nasin lipu la, mi o alasa o alasa o alasa. (taso tenpo li lili, li kama lili wawa.)

nanpa tenpo mi li kama suli la, kulupu pona mi li wile tawa musi ni. nanpa mi li kama suli lon tenpo poka.

a, sina toki e tomo pi soweli suwi la, soweli li wile ala moku e moku sina anu seme?

ijo li ken ike tawa jan wan la, ijo seme ni li pona tawa sina?

lipu ni li tan jan Ke, li tawa ijo vivi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 4 times.
Long pi is used 1 time.
Extended taso is used 1 time.",,"Mixed Stacking and scaling is used.
Nasin Sitelen Kalama is used.
Latin in cartouche."
1/5/2025 15:03:51,https://drive.google.com/open?id=1-TM1xWqsnS4Oa59163TQQyszIUoqcg1C,ala (no),,,,,https://liputawa.wordpress.com/2024/07/10/lipu-6-tan-ijo-vivi/,"Personal writing (journal, postcard, etc.)",6/10/2024,ijo vivi,"sina Ke li alasa e ijo ni: jan ante la ona li ike. mi la ona li pona. mi alasa lon lawa mi li kama pilin e ijo pi ken monsuta.

nanpa wan la, pipi. mi en jan ante li lon tomo li pali tawa musi kama. pali ni la, mi tawa insa tomo, li tan tomo, li tawa tomo (li tan tomo, li tawa tomo, li …) la, pipi li kama lon poka tomo.
(o lukin e kulupu tomo ni a a a)
ona li tawa selo tomo, li tawa insa, li kepeken selo sama tomo sama len kin. wile len pipi li ken tan monsuta ona. taso jan ante kin li monsuta, li ken wile ala tawa tomo tan lon pipi.

nanpa anta la, sewi. mi sewi li [lon?] tomo anu kasi la, ni li monsuta e mama mi lon lukin.

ijo ante li lon, li ante ni: ona li ike tawa jan ante ala tawa mi a! ijo ni li jaki telo. ale la, jan ante o weka e ona tan wile ala a mi.

ijo vivi li sitelen. lipu ni li tan esun pona[?]. ken la, jan li pali e ona tawa ala sitelen. taso mi sitelen a! kulupu sitelen li selo a e lipu kule a!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 5 times.
Long pi is used 1 time.
Skew ""ante"" is used 4 times.
Heart ""wile"" is used 2 times.
Emitters ""kepeken"" is used 1 time.",,"Mixed Stacking and scaling is used.
Nasin Sitelen Kalama is used.
Latin in cartouche.
Interpunct is used."
1/5/2025 15:05:50,https://drive.google.com/open?id=1GP4H_IrTtzyBtG6Ocl82u1WEHfjAMt7Y,ala (no),,,,,https://liputawa.wordpress.com/2024/07/10/lipu-6-tan-jan-mateja/,"Personal writing (journal, postcard, etc.)",6/10/2024,jan Mateja,"(toki a! mi jan Mateja.)

sina pana e lipu nanpa wan tawa mi. ona li pona mute tawa mi. taso mi pana ala lon tenpo suli a! ni la, mi pilin ike lili, li wile pona wawa tawa sina.

nanpa wan la, lipu ni li suli li ken e toki mute.
nanpa tu la, o lukin e lipu mani ni! mi pali e ona mute lon tenpo poka. taso, ona nanpa open li lon lipu ni, li tawa sina a!
nanpa tu wan la, kasi kule mute en jan tu li lon sitelen ni. ni li sama lipu tawa sina [pi] ma Pelu.

tenpo kama la, mi kin li wile tawa ma Amelika seli. mi sona lili e toki Epanjo. mi kama sona e toki Potuke. toki tu ni en ma ona li pona tawa mi. toki seme en ma seme li pona tawa sina?

toki sina pi tomo sina li pona. mi en jan wan olin taso li lon tomo mi. taso, mi lape mute lon tomo ante mute. jan pona mute li lon tomo wan la, mi pilin pona.

jan mute la, ona li kama e jan lili la, ona li wile ala e ni: jan ante li lon tomo ona lon tenpo mute. tomo sina la, jan I li lon. ona kin li mama ala mama e jan lili?

pona mute o tawa ale pi tomo sina!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 4 times.
Long pi is used 1 time.",,"Mixed Stacking and scaling is used.
Nasin Sitelen Kalama is used."
1/5/2025 15:08:06,https://drive.google.com/open?id=1pcKVcuummXVrk7lUqufoq31aK47u82hd,ala (no),,,,,https://liputawa.wordpress.com/2024/07/10/lipu-3-tan-jan-siwa/,"Personal writing (journal, postcard, etc.)",6/10/2024,jan Siwa,"jan Ke o!

mi en jan pi kulupu pali mi li kama wan lon ma tomo Lonton. kulupu suli li lon. jan pi kulupu ni li wile e ni: jan ale li kama pona. nasin mute li ken e ni.

jan mute li pali e ni: ilo sona o pona tawa jan.
jan ante li pana e misikeke.
jan ante li pana e mani tawa jan pi mani ala.
jan ante li wile weka e ilo utala wawa.
jan ante li awen e jan tan ike Malalija.

tenpo suno tu wan la, mi toki e ijo ni tawa jan mute. ni li pona tawa mi. taso, tenpo ni la, mi wile e ijo wan taso. mi wile lape.

pona tawa sina, tan jan Siwa.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 3 times.
Long pi is used 3 time.",,"No Stacking and scaling is used.
Nasin Sitelen Kalama is used."
1/5/2025 15:09:27,https://drive.google.com/open?id=1IQ_DF20wx-l8NUCwcGrgxAVuHufQYHtd,ala (no),,,,,https://liputawa.wordpress.com/2024/07/10/lipu-4-tan-jan-siwa/,"Personal writing (journal, postcard, etc.)",7/10/2024,jan Siwa,"toki! jan Mateja o!

ma tomo Lonton la, jan mute li kama kulupu lon tenpo suno pini tu wan. mi la, pona nanpa wan li ni: mi lon poka pi kulupu pali mi. tenpo mun mute la, mi en jan ni li kulupu pali. taso tenpo ale la, mi mute li toki kepeken ilo toki taso.

mi en jan pali tu li lon. jan nanpa wan li tan ma tomo Potalan (Portland). jan nanpa tu li tan ma tomo Posoton (Boston). pali mi li ni: mi wile pana e sona tawa jan pali pi tomo misikeke. mi pana e sona lon linluwi. jan li ken kama sona kepeken ilo toki ona. ni la, pali mi li lili. taso, jan mute li ken pona tan pali mi.

pona tawa sina, tan jan Siwa.

lipu o tawa!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 4 times.
Long pi is used 2 time.",,"No Stacking and scaling is used.
Nasin Sitelen Kalama is used."
1/5/2025 15:10:41,https://drive.google.com/open?id=1IjgoI5ORqRzxC2kUaOdXS_Rhwxr2YGlc,ala (no),,,,,https://liputawa.wordpress.com/2024/07/10/lipu-7-tan-jan-mateja/,"Personal writing (journal, postcard, etc.)",7/10/2024,jan Mateja,"jan Simiman o! mi jan Mateja, li pana e lipu sin tawa sina.

lipu ni li lili la, mi o toki e ijo wan ni taso: mi pilin pona tan ni: sina tawa ma Pelin. mi toki tawa sina kepeken uta anu sitelen la, mi kama pilin e ni: toki sina li pona. sina jan pona. ni [la] mi kama wile toki tawa sina kepeken ala ilo kepeken [ala] lipu tawa. tenpo kulupu pi ma Elopa la, ni li ken. pona a!

a! mi ken toki e ijo lili ante kin. lipu tawa la, sina toki e jan lawa pi pali sina, e wile pona pi jan lawa mi. pona la, lawa pi pali mi li pona, li wile e pona tawa jan pali. mi ken pali lon tenpo pi wile mi. sina la, tenpo seme li pona tawa pali seme?

pona mute o tawa sina!

(o moku e kala pona!)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 4 times.
Long pi is used 4 time.",,"Mixed Stacking and scaling is used.
Nasin Sitelen Kalama is used.
Long pi underlines cartouche."
1/5/2025 15:12:00,https://drive.google.com/open?id=1urDHJCa4hSJ3aFQ7tfngR9veiOlDCMxG,ala (no),,,,,https://liputawa.wordpress.com/2024/07/10/lipu-8-tan-jan-mateja/,"Personal writing (journal, postcard, etc.)",7/10/2024,jan Mateja,"lipu li tan jan Mateja, li tawa pona Ke, li jo e lipu mani pi toki pona.

mi kama jo e lipu ni tan ni lon tenpo pini weka: mi kama wile sona toki luka Tosi. toki pona la, luka pona li lon, li sin e wile sona mi. mi kama sona luka pona la, ni li ken pona tawa sona pi toki luka ante kin. tenpo kulupu [pi ma Elopa] la, jan li pana e sona pi luka pona la, mi pilin pona.

mi o toki e ilo moku pi kon seli. mi pana e kili taso ala. selo kili la, ko walo namako en kasi namako pi telo ala o lon! kin, mi telo e kili kepeken telo ni: ona li kama ala weka lon kon seli, li ken wawa e pilin pona uta kili. kili mute en kasi mute en soko li ken pona. mi la, kili suli pi tenpo monsuta en kili walo pi selo pimeja en kasi laso ni li pona: palisa ona li jo e luka mute. luka kin li jo e luka lili mute. a a a!

sina sona ala sona? o awen pona! pona o tawa sina lon nasin mute!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 4 times.
Long pi is used 6 time.",,"Mixed Stacking and scaling is used.
Nasin Sitelen Kalama is used.
Long pi underlines cartouche.
kulupu and tenpo are radically replaced."
